epoch,g_loss_baseline,val_g_loss_baseline,val_psnr_baseline,val_ssim_baseline,g_loss_vvc,val_g_loss_vvc,val_psnr_vvc,val_ssim_vvc
2.0,,0.5698038339614868,22.082576751708984,0.1744503676891327,0.4314745664596557,,,
2.0,,0.5698038339614868,22.082576751708984,0.1744503676891327,0.4572606384754181,,,
2.0,,0.5698038339614868,22.082576751708984,0.1744503676891327,,0.3804234266281128,24.99944305419922,0.5706916451454163
4.0,0.4382350444793701,,,,0.4163963198661804,,,
4.0,0.4382350444793701,,,,0.3451300263404846,,,
4.0,0.4382350444793701,,,,0.3331455588340759,,,
4.0,0.4382350444793701,,,,0.3786870539188385,,,
4.0,0.4382350444793701,,,,0.3486621975898742,,,
4.0,0.4382350444793701,,,,0.3157057762145996,,,
4.0,0.4382350444793701,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,0.3940169811248779,,,,0.4163963198661804,,,
4.0,0.3940169811248779,,,,0.3451300263404846,,,
4.0,0.3940169811248779,,,,0.3331455588340759,,,
4.0,0.3940169811248779,,,,0.3786870539188385,,,
4.0,0.3940169811248779,,,,0.3486621975898742,,,
4.0,0.3940169811248779,,,,0.3157057762145996,,,
4.0,0.3940169811248779,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,0.4135603010654449,,,,0.4163963198661804,,,
4.0,0.4135603010654449,,,,0.3451300263404846,,,
4.0,0.4135603010654449,,,,0.3331455588340759,,,
4.0,0.4135603010654449,,,,0.3786870539188385,,,
4.0,0.4135603010654449,,,,0.3486621975898742,,,
4.0,0.4135603010654449,,,,0.3157057762145996,,,
4.0,0.4135603010654449,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,0.3915684819221496,,,,0.4163963198661804,,,
4.0,0.3915684819221496,,,,0.3451300263404846,,,
4.0,0.3915684819221496,,,,0.3331455588340759,,,
4.0,0.3915684819221496,,,,0.3786870539188385,,,
4.0,0.3915684819221496,,,,0.3486621975898742,,,
4.0,0.3915684819221496,,,,0.3157057762145996,,,
4.0,0.3915684819221496,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,0.366016685962677,,,,0.4163963198661804,,,
4.0,0.366016685962677,,,,0.3451300263404846,,,
4.0,0.366016685962677,,,,0.3331455588340759,,,
4.0,0.366016685962677,,,,0.3786870539188385,,,
4.0,0.366016685962677,,,,0.3486621975898742,,,
4.0,0.366016685962677,,,,0.3157057762145996,,,
4.0,0.366016685962677,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,0.3713833093643188,,,,0.4163963198661804,,,
4.0,0.3713833093643188,,,,0.3451300263404846,,,
4.0,0.3713833093643188,,,,0.3331455588340759,,,
4.0,0.3713833093643188,,,,0.3786870539188385,,,
4.0,0.3713833093643188,,,,0.3486621975898742,,,
4.0,0.3713833093643188,,,,0.3157057762145996,,,
4.0,0.3713833093643188,,,,,0.2812815904617309,25.804906845092773,0.597143828868866
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.4163963198661804,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.3451300263404846,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.3331455588340759,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.3786870539188385,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.3486621975898742,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,0.3157057762145996,,,
4.0,,0.7912523746490479,17.797481536865234,0.2195398956537246,,0.2812815904617309,25.804906845092773,0.597143828868866
6.0,0.3966373205184936,,,,0.3040731251239776,,,
6.0,0.3966373205184936,,,,0.2872553467750549,,,
6.0,0.3966373205184936,,,,0.3577629029750824,,,
6.0,0.3966373205184936,,,,0.3546616733074188,,,
6.0,0.3966373205184936,,,,0.2747544050216675,,,
6.0,0.3966373205184936,,,,0.2550134658813476,,,
6.0,0.3966373205184936,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,0.3733916580677032,,,,0.3040731251239776,,,
6.0,0.3733916580677032,,,,0.2872553467750549,,,
6.0,0.3733916580677032,,,,0.3577629029750824,,,
6.0,0.3733916580677032,,,,0.3546616733074188,,,
6.0,0.3733916580677032,,,,0.2747544050216675,,,
6.0,0.3733916580677032,,,,0.2550134658813476,,,
6.0,0.3733916580677032,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,0.3279515206813812,,,,0.3040731251239776,,,
6.0,0.3279515206813812,,,,0.2872553467750549,,,
6.0,0.3279515206813812,,,,0.3577629029750824,,,
6.0,0.3279515206813812,,,,0.3546616733074188,,,
6.0,0.3279515206813812,,,,0.2747544050216675,,,
6.0,0.3279515206813812,,,,0.2550134658813476,,,
6.0,0.3279515206813812,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,0.3807805776596069,,,,0.3040731251239776,,,
6.0,0.3807805776596069,,,,0.2872553467750549,,,
6.0,0.3807805776596069,,,,0.3577629029750824,,,
6.0,0.3807805776596069,,,,0.3546616733074188,,,
6.0,0.3807805776596069,,,,0.2747544050216675,,,
6.0,0.3807805776596069,,,,0.2550134658813476,,,
6.0,0.3807805776596069,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,0.3596643805503845,,,,0.3040731251239776,,,
6.0,0.3596643805503845,,,,0.2872553467750549,,,
6.0,0.3596643805503845,,,,0.3577629029750824,,,
6.0,0.3596643805503845,,,,0.3546616733074188,,,
6.0,0.3596643805503845,,,,0.2747544050216675,,,
6.0,0.3596643805503845,,,,0.2550134658813476,,,
6.0,0.3596643805503845,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,0.3414462208747864,,,,0.3040731251239776,,,
6.0,0.3414462208747864,,,,0.2872553467750549,,,
6.0,0.3414462208747864,,,,0.3577629029750824,,,
6.0,0.3414462208747864,,,,0.3546616733074188,,,
6.0,0.3414462208747864,,,,0.2747544050216675,,,
6.0,0.3414462208747864,,,,0.2550134658813476,,,
6.0,0.3414462208747864,,,,,0.245478093624115,26.969470977783203,0.6607306003570557
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.3040731251239776,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.2872553467750549,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.3577629029750824,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.3546616733074188,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.2747544050216675,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,0.2550134658813476,,,
6.0,,0.5592149496078491,22.142791748046875,0.1688736826181411,,0.245478093624115,26.969470977783203,0.6607306003570557
8.0,0.345772236585617,,,,0.29131880402565,,,
8.0,0.345772236585617,,,,0.2792338132858276,,,
8.0,0.345772236585617,,,,0.2824264764785766,,,
8.0,0.345772236585617,,,,0.2524291276931762,,,
8.0,0.345772236585617,,,,0.2626216411590576,,,
8.0,0.345772236585617,,,,0.2545739412307739,,,
8.0,0.345772236585617,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,0.3017677068710327,,,,0.29131880402565,,,
8.0,0.3017677068710327,,,,0.2792338132858276,,,
8.0,0.3017677068710327,,,,0.2824264764785766,,,
8.0,0.3017677068710327,,,,0.2524291276931762,,,
8.0,0.3017677068710327,,,,0.2626216411590576,,,
8.0,0.3017677068710327,,,,0.2545739412307739,,,
8.0,0.3017677068710327,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,0.3120544552803039,,,,0.29131880402565,,,
8.0,0.3120544552803039,,,,0.2792338132858276,,,
8.0,0.3120544552803039,,,,0.2824264764785766,,,
8.0,0.3120544552803039,,,,0.2524291276931762,,,
8.0,0.3120544552803039,,,,0.2626216411590576,,,
8.0,0.3120544552803039,,,,0.2545739412307739,,,
8.0,0.3120544552803039,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,0.2817462682723999,,,,0.29131880402565,,,
8.0,0.2817462682723999,,,,0.2792338132858276,,,
8.0,0.2817462682723999,,,,0.2824264764785766,,,
8.0,0.2817462682723999,,,,0.2524291276931762,,,
8.0,0.2817462682723999,,,,0.2626216411590576,,,
8.0,0.2817462682723999,,,,0.2545739412307739,,,
8.0,0.2817462682723999,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,0.2893993258476257,,,,0.29131880402565,,,
8.0,0.2893993258476257,,,,0.2792338132858276,,,
8.0,0.2893993258476257,,,,0.2824264764785766,,,
8.0,0.2893993258476257,,,,0.2524291276931762,,,
8.0,0.2893993258476257,,,,0.2626216411590576,,,
8.0,0.2893993258476257,,,,0.2545739412307739,,,
8.0,0.2893993258476257,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,0.2779236733913421,,,,0.29131880402565,,,
8.0,0.2779236733913421,,,,0.2792338132858276,,,
8.0,0.2779236733913421,,,,0.2824264764785766,,,
8.0,0.2779236733913421,,,,0.2524291276931762,,,
8.0,0.2779236733913421,,,,0.2626216411590576,,,
8.0,0.2779236733913421,,,,0.2545739412307739,,,
8.0,0.2779236733913421,,,,,0.1727784126996994,30.408205032348636,0.7356172204017639
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.29131880402565,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.2792338132858276,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.2824264764785766,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.2524291276931762,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.2626216411590576,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,0.2545739412307739,,,
8.0,,0.3964837789535522,25.91019821166992,0.466928482055664,,0.1727784126996994,30.408205032348636,0.7356172204017639
10.0,0.3119919300079345,,,,0.2864167094230652,,,
10.0,0.3119919300079345,,,,0.2435214966535568,,,
10.0,0.3119919300079345,,,,0.2264315783977508,,,
10.0,0.3119919300079345,,,,0.2291130423545837,,,
10.0,0.3119919300079345,,,,0.319535493850708,,,
10.0,0.3119919300079345,,,,0.2829421162605285,,,
10.0,0.3119919300079345,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,0.2874176502227783,,,,0.2864167094230652,,,
10.0,0.2874176502227783,,,,0.2435214966535568,,,
10.0,0.2874176502227783,,,,0.2264315783977508,,,
10.0,0.2874176502227783,,,,0.2291130423545837,,,
10.0,0.2874176502227783,,,,0.319535493850708,,,
10.0,0.2874176502227783,,,,0.2829421162605285,,,
10.0,0.2874176502227783,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,0.2751082479953766,,,,0.2864167094230652,,,
10.0,0.2751082479953766,,,,0.2435214966535568,,,
10.0,0.2751082479953766,,,,0.2264315783977508,,,
10.0,0.2751082479953766,,,,0.2291130423545837,,,
10.0,0.2751082479953766,,,,0.319535493850708,,,
10.0,0.2751082479953766,,,,0.2829421162605285,,,
10.0,0.2751082479953766,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,0.2224278748035431,,,,0.2864167094230652,,,
10.0,0.2224278748035431,,,,0.2435214966535568,,,
10.0,0.2224278748035431,,,,0.2264315783977508,,,
10.0,0.2224278748035431,,,,0.2291130423545837,,,
10.0,0.2224278748035431,,,,0.319535493850708,,,
10.0,0.2224278748035431,,,,0.2829421162605285,,,
10.0,0.2224278748035431,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,0.2375881671905517,,,,0.2864167094230652,,,
10.0,0.2375881671905517,,,,0.2435214966535568,,,
10.0,0.2375881671905517,,,,0.2264315783977508,,,
10.0,0.2375881671905517,,,,0.2291130423545837,,,
10.0,0.2375881671905517,,,,0.319535493850708,,,
10.0,0.2375881671905517,,,,0.2829421162605285,,,
10.0,0.2375881671905517,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,0.2670947909355163,,,,0.2864167094230652,,,
10.0,0.2670947909355163,,,,0.2435214966535568,,,
10.0,0.2670947909355163,,,,0.2264315783977508,,,
10.0,0.2670947909355163,,,,0.2291130423545837,,,
10.0,0.2670947909355163,,,,0.319535493850708,,,
10.0,0.2670947909355163,,,,0.2829421162605285,,,
10.0,0.2670947909355163,,,,,0.1660039871931076,30.028963088989254,0.760299026966095
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.2864167094230652,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.2435214966535568,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.2264315783977508,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.2291130423545837,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.319535493850708,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,0.2829421162605285,,,
10.0,,0.2886075675487518,28.92703437805176,0.5675708651542664,,0.1660039871931076,30.028963088989254,0.760299026966095
12.0,0.3094713985919952,,,,0.2429105937480926,,,
12.0,0.3094713985919952,,,,0.2300276160240173,,,
12.0,0.3094713985919952,,,,0.2200046777725219,,,
12.0,0.3094713985919952,,,,0.2660629749298095,,,
12.0,0.3094713985919952,,,,0.3457726240158081,,,
12.0,0.3094713985919952,,,,0.1551360487937927,,,
12.0,0.3094713985919952,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,0.2613695859909057,,,,0.2429105937480926,,,
12.0,0.2613695859909057,,,,0.2300276160240173,,,
12.0,0.2613695859909057,,,,0.2200046777725219,,,
12.0,0.2613695859909057,,,,0.2660629749298095,,,
12.0,0.2613695859909057,,,,0.3457726240158081,,,
12.0,0.2613695859909057,,,,0.1551360487937927,,,
12.0,0.2613695859909057,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,0.2353044152259826,,,,0.2429105937480926,,,
12.0,0.2353044152259826,,,,0.2300276160240173,,,
12.0,0.2353044152259826,,,,0.2200046777725219,,,
12.0,0.2353044152259826,,,,0.2660629749298095,,,
12.0,0.2353044152259826,,,,0.3457726240158081,,,
12.0,0.2353044152259826,,,,0.1551360487937927,,,
12.0,0.2353044152259826,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,0.2266130745410919,,,,0.2429105937480926,,,
12.0,0.2266130745410919,,,,0.2300276160240173,,,
12.0,0.2266130745410919,,,,0.2200046777725219,,,
12.0,0.2266130745410919,,,,0.2660629749298095,,,
12.0,0.2266130745410919,,,,0.3457726240158081,,,
12.0,0.2266130745410919,,,,0.1551360487937927,,,
12.0,0.2266130745410919,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,0.1952021121978759,,,,0.2429105937480926,,,
12.0,0.1952021121978759,,,,0.2300276160240173,,,
12.0,0.1952021121978759,,,,0.2200046777725219,,,
12.0,0.1952021121978759,,,,0.2660629749298095,,,
12.0,0.1952021121978759,,,,0.3457726240158081,,,
12.0,0.1952021121978759,,,,0.1551360487937927,,,
12.0,0.1952021121978759,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,0.2331781089305877,,,,0.2429105937480926,,,
12.0,0.2331781089305877,,,,0.2300276160240173,,,
12.0,0.2331781089305877,,,,0.2200046777725219,,,
12.0,0.2331781089305877,,,,0.2660629749298095,,,
12.0,0.2331781089305877,,,,0.3457726240158081,,,
12.0,0.2331781089305877,,,,0.1551360487937927,,,
12.0,0.2331781089305877,,,,,0.147367462515831,30.136571884155277,0.7941002249717712
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.2429105937480926,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.2300276160240173,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.2200046777725219,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.2660629749298095,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.3457726240158081,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,0.1551360487937927,,,
12.0,,0.3337139189243316,27.603458404541016,0.4690362215042114,,0.147367462515831,30.136571884155277,0.7941002249717712
14.0,0.2340776920318603,,,,0.2403206825256347,,,
14.0,0.2340776920318603,,,,0.202557161450386,,,
14.0,0.2340776920318603,,,,0.1955746263265609,,,
14.0,0.2340776920318603,,,,0.1783381849527359,,,
14.0,0.2340776920318603,,,,0.2354053109884262,,,
14.0,0.2340776920318603,,,,0.1795171350240707,,,
14.0,0.2340776920318603,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,0.2626872360706329,,,,0.2403206825256347,,,
14.0,0.2626872360706329,,,,0.202557161450386,,,
14.0,0.2626872360706329,,,,0.1955746263265609,,,
14.0,0.2626872360706329,,,,0.1783381849527359,,,
14.0,0.2626872360706329,,,,0.2354053109884262,,,
14.0,0.2626872360706329,,,,0.1795171350240707,,,
14.0,0.2626872360706329,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,0.2640654742717743,,,,0.2403206825256347,,,
14.0,0.2640654742717743,,,,0.202557161450386,,,
14.0,0.2640654742717743,,,,0.1955746263265609,,,
14.0,0.2640654742717743,,,,0.1783381849527359,,,
14.0,0.2640654742717743,,,,0.2354053109884262,,,
14.0,0.2640654742717743,,,,0.1795171350240707,,,
14.0,0.2640654742717743,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,0.2729287147521972,,,,0.2403206825256347,,,
14.0,0.2729287147521972,,,,0.202557161450386,,,
14.0,0.2729287147521972,,,,0.1955746263265609,,,
14.0,0.2729287147521972,,,,0.1783381849527359,,,
14.0,0.2729287147521972,,,,0.2354053109884262,,,
14.0,0.2729287147521972,,,,0.1795171350240707,,,
14.0,0.2729287147521972,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,0.1812595576047897,,,,0.2403206825256347,,,
14.0,0.1812595576047897,,,,0.202557161450386,,,
14.0,0.1812595576047897,,,,0.1955746263265609,,,
14.0,0.1812595576047897,,,,0.1783381849527359,,,
14.0,0.1812595576047897,,,,0.2354053109884262,,,
14.0,0.1812595576047897,,,,0.1795171350240707,,,
14.0,0.1812595576047897,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,0.2311267554759979,,,,0.2403206825256347,,,
14.0,0.2311267554759979,,,,0.202557161450386,,,
14.0,0.2311267554759979,,,,0.1955746263265609,,,
14.0,0.2311267554759979,,,,0.1783381849527359,,,
14.0,0.2311267554759979,,,,0.2354053109884262,,,
14.0,0.2311267554759979,,,,0.1795171350240707,,,
14.0,0.2311267554759979,,,,,0.1291552186012268,31.419160842895508,0.7757800221443176
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.2403206825256347,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.202557161450386,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.1955746263265609,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.1783381849527359,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.2354053109884262,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,0.1795171350240707,,,
14.0,,0.2287851125001907,28.30932235717773,0.6804823279380798,,0.1291552186012268,31.419160842895508,0.7757800221443176
16.0,0.2244196534156799,,,,0.2344937622547149,,,
16.0,0.2244196534156799,,,,0.2139729857444763,,,
16.0,0.2244196534156799,,,,0.1875905990600586,,,
16.0,0.2244196534156799,,,,0.1821157336235046,,,
16.0,0.2244196534156799,,,,0.2299858629703521,,,
16.0,0.2244196534156799,,,,0.1502147912979126,,,
16.0,0.2244196534156799,,,,,0.1212947443127632,31.289470672607425,0.7964180707931519
16.0,0.1925085633993148,,,,0.2344937622547149,,,
16.0,0.1925085633993148,,,,0.2139729857444763,,,
16.0,0.1925085633993148,,,,0.1875905990600586,,,
16.0,0.1925085633993148,,,,0.1821157336235046,,,
16.0,0.1925085633993148,,,,0.2299858629703521,,,
16.0,0.1925085633993148,,,,0.1502147912979126,,,
16.0,0.1925085633993148,,,,,0.1212947443127632,31.289470672607425,0.7964180707931519
16.0,0.2105215638875961,,,,0.2344937622547149,,,
16.0,0.2105215638875961,,,,0.2139729857444763,,,
16.0,0.2105215638875961,,,,0.1875905990600586,,,
16.0,0.2105215638875961,,,,0.1821157336235046,,,
16.0,0.2105215638875961,,,,0.2299858629703521,,,
16.0,0.2105215638875961,,,,0.1502147912979126,,,
16.0,0.2105215638875961,,,,,0.1212947443127632,31.289470672607425,0.7964180707931519
16.0,0.1995099484920501,,,,0.2344937622547149,,,
16.0,0.1995099484920501,,,,0.2139729857444763,,,
16.0,0.1995099484920501,,,,0.1875905990600586,,,
16.0,0.1995099484920501,,,,0.1821157336235046,,,
16.0,0.1995099484920501,,,,0.2299858629703521,,,
16.0,0.1995099484920501,,,,0.1502147912979126,,,
16.0,0.1995099484920501,,,,,0.1212947443127632,31.289470672607425,0.7964180707931519
16.0,0.1822977066040039,,,,0.2344937622547149,,,
16.0,0.1822977066040039,,,,0.2139729857444763,,,
16.0,0.1822977066040039,,,,0.1875905990600586,,,
16.0,0.1822977066040039,,,,0.1821157336235046,,,
16.0,0.1822977066040039,,,,0.2299858629703521,,,
16.0,0.1822977066040039,,,,0.1502147912979126,,,
16.0,0.1822977066040039,,,,,0.1212947443127632,31.289470672607425,0.7964180707931519
16.0,0.2009888887405395,,,,0.2344937622547149,,,
16.0,0.2009888887405395,,,,0.2139729857444763,,,
16.0,0.2009888887405395,,,,0.1875905990600586,,,
16.0,0.2009888887405395,,,,0.1821157336235046,,,
16.0,0.2009888887405395,,,,0.2299858629703521,,,
16.0,0.2009888887405395,,,,0.1502147912979126,,,
